,SPD,BÜNDNIS 90/DIE GRÜNEN,FDP,CDU/CSU,DIE LINKE,AfD,Fraktionslos
97,5.338799999999985,-0.9333999999999996,-1.6491999999999984,1.2833999999999994,-0.6356000000000002,-6.1209000000000024,0.4194
98,3.3198,1.7603000000000006,2.0024,-0.005399999999999853,-3.1097,-1.871,-1.3783
99,0.10610000000000004,-0.6001999999999998,3.1743,1.8683,-1.1942000000000004,-5.3542999999999985,-3.0312
100,0.3575999999999999,-0.6694999999999994,2.4538999999999995,4.123399999999998,-1.7711,-0.1985,2.5452
101,4.221199999999999,2.7182,1.7495,0.9212,-3.872700000000005,-4.198000000000002,-1.3879
102,2.3195,0.6621999999999999,-2.2252,-0.326,0.5869000000000001,-1.1633999999999998,-4.466500000000003
103,5.616899999999998,-3.2019,-2.1507,0.0,-0.4977000000000001,-3.776,-3.4141000000000004
104,5.986399999999998,-0.5482999999999999,1.9066,0.19899999999999998,-4.333000000000001,-2.2552000000000003,1.2961
105,2.3215000000000003,-2.5243,-1.8080999999999992,0.2488,1.0496999999999996,-3.6039,0.203
106,7.547899999999988,1.978,-1.3647000000000002,0.024,-0.5090000000000001,-3.9853000000000014,-1.0443
107,-1.0887999999999998,-0.4910999999999997,2.0462,-0.2274,-3.3298,-1.0296,-1.111
108,7.032999999999987,-0.4798999999999993,-0.1726999999999999,-2.1330000000000053,1.0058999999999998,-1.5408000000000004,-1.7688999999999993
109,-0.1819999999999996,-6.8791000000000215,4.538599999999997,-0.8013999999999997,-5.353100000000002,-3.3105,-2.6007
110,0.4012000000000002,-2.2787,3.4736999999999987,-0.4183999999999994,-1.5447999999999995,-1.7909000000000004,-2.0051999999999994
111,1.4168,0.5857000000000001,1.3114,6.623599999999982,0.5008999999999999,-1.3693999999999995,-3.6234
112,0.5357999999999998,-1.4049,0.0,-6.068300000000009,-4.626600000000002,0.6962999999999999,0.2332
113,-4.281000000000007,1.4045,0.0,-1.5375,-6.715300000000017,-1.4645,1.0435
114,1.1386,-1.0155000000000003,-1.9825,3.2422000000000004,-2.419999999999999,1.5876,-4.388800000000002
115,1.4966,-1.566699999999999,3.5679000000000003,0.29589999999999983,-0.1847999999999999,-0.1902,0.0
116,4.4395,3.1898000000000013,0.18070000000000008,3.2154000000000003,0.0,-0.6991999999999998,0.0
117,1.2480000000000002,0.13220000000000026,0.008,-5.0657,0.0,0.4224,0.0
118,0.8631,0.3985000000000001,-3.903500000000001,-2.3451,0.0,-0.7006000000000001,-0.5549999999999999
119,3.7445000000000013,-0.26399999999999985,-2.7285,1.9054,-0.08179999999999997,-0.1896,-3.7387
120,0.004,2.0491,-0.9357999999999996,2.2095000000000007,0.0,0.6141,0.5889000000000002
121,0.8201999999999998,-0.7842,-2.7192,1.4759,-5.515000000000009,0.3877,-1.5942999999999998
122,1.7099000000000004,-2.2002,2.3531,1.3402999999999996,-1.5017999999999998,0.0,0.8079999999999999
